! R&S PA Compression Test Version 1.6
! (C) 2016 Rohde & Schwarz North America
! 
! Fri Feb 04 01:34:17 2016
! 
! VNA INSTRUMENT INFO
! Connection:       TCPIP
! Address:          127.0.0.1
! Make:             Rohde & Schwarz
! Model:            ZVA
! Serial No:        1145101099999999
! Firmware Version: 3.60
! Min Frequency:    300 KHz
! Max Frequency:    8 GHz
! Number of Ports:  4
! Options:
!     ZVA-K7
!     ZVA-K17
!     ZVAB-SIM
!     ZVT8-B63
!     ZVT8-B64
!     ZVT8-B65
!     ZVT8-B66
!     ZVT8-B68
!     ZVA8-B16
!     ZVA8-B21
!     ZVA8-B22
!     ZVA8-B23
!     ZVA8-B24
!     ZVA8-B31
!     ZVA8-B32
!     ZVA8-B33
!     ZVA8-B34
!     ZVT8-B67
!     ZVA-B7
! 
! PULSED RF? No
! 
! SETTINGS
! Start Frequency:        500 MHz
! Stop Frequency:         6 GHz
! Frequency Points:       51
! IF BW:                  100 KHz
! 
! Start Power:            -20 dBm
! Stop Power:             10 dBm
! Power Points:           61
! Compression value:      1 dB
! Include gain expansion? Yes
! Stop at compression?    Yes
! Post Condition:         None
! 
! Channel:                1
! Input port:             1
! Output port:            2
! 
! 
Frequency_Hz,             Pin_dBm,                  Pin_deg,                  Pout_dBm,                 Pout_deg,                 S11_dB,                   S11_deg,                  S21_dB,                   S21_deg,                  S12_dB,                   S12_deg,                  S22_dB,                   S22_deg
4.900000000000000e+09,    -8.334175387293442e+00,   0.000000000000000e+00,    7.510776793638058e+00,    -1.509687361643908e+02,   -2.414074007627627e+01,   7.799186577486473e+01,    1.584495218093150e+01,    -1.509687361643908e+02,   -2.518088001549514e+01,   3.559978278431199e+01,    -2.779771462774373e-01,   -3.770432191942260e+01
4.900000000000000e+09,    -7.820652542465005e+00,   0.000000000000000e+00,    7.973014651400817e+00,    -1.508343106904806e+02,   -2.413284177727760e+01,   7.765278662746513e+01,    1.579366719386582e+01,    -1.508343106904806e+02,   -2.521879304572241e+01,   3.512571283668357e+01,    -2.828948169936161e-01,   -3.769771262795089e+01
4.900000000000000e+09,    -7.348951290390097e+00,   0.000000000000000e+00,    8.464096228662711e+00,    -1.509409581083504e+02,   -2.428568681225084e+01,   7.785511518460359e+01,    1.581304751905281e+01,    -1.509409581083504e+02,   -2.524828801982337e+01,   3.551709602430798e+01,    -2.602313541450730e-01,   -3.758250965170040e+01
4.900000000000000e+09,    -6.865922737988257e+00,   0.000000000000000e+00,    8.914043732140826e+00,    -1.510302224084109e+02,   -2.442905531490617e+01,   7.739376342639821e+01,    1.577996647012908e+01,    -1.510302224084109e+02,   -2.523973341428224e+01,   3.550758233815171e+01,    -3.012048899033937e-01,   -3.776545003714225e+01
4.900000000000000e+09,    -6.363591785105854e+00,   0.000000000000000e+00,    9.412542939921602e+00,    -1.513052905951372e+02,   -2.455657093983165e+01,   7.727974467073223e+01,    1.577613472502746e+01,    -1.513052905951372e+02,   -2.523806004395859e+01,   3.567139610690878e+01,    -3.384193285113065e-01,   -3.756985851235189e+01
4.900000000000000e+09,    -5.881333120600509e+00,   0.000000000000000e+00,    9.883463734905167e+00,    -1.513473524174682e+02,   -2.473151907038773e+01,   7.680430607753280e+01,    1.576479685550568e+01,    -1.513473524174682e+02,   -2.526064072520776e+01,   3.577530082515327e+01,    -3.119303464739729e-01,   -3.727218666060418e+01
4.900000000000000e+09,    -5.389731267738803e+00,   0.000000000000000e+00,    1.034097326288880e+01,    -1.513956117711379e+02,   -2.493969903786988e+01,   7.670719367735015e+01,    1.573070453062760e+01,    -1.513956117711379e+02,   -2.524878483346104e+01,   3.552294483368520e+01,    -2.796569841376806e-01,   -3.734742512530691e+01
4.900000000000000e+09,    -4.928118913845125e+00,   0.000000000000000e+00,    1.080673271796844e+01,    -1.517049828169376e+02,   -2.518532379491364e+01,   7.642450049274099e+01,    1.573485163181357e+01,    -1.517049828169376e+02,   -2.522257988556759e+01,   3.577735895881361e+01,    -3.049991964185498e-01,   -3.746910204570155e+01
4.900000000000000e+09,    -4.367751407689994e+00,   0.000000000000000e+00,    1.132463712578547e+01,    -1.520097682643182e+02,   -2.555372247699439e+01,   7.548305002633757e+01,    1.569238853347546e+01,    -1.520097682643182e+02,   -2.523406616479104e+01,   3.517745100932888e+01,    -3.202675941778431e-01,   -3.722310128586938e+01
4.900000000000000e+09,    -3.880686463601158e+00,   0.000000000000000e+00,    1.176019683786962e+01,    -1.523716471167648e+02,   -2.610536826880175e+01,   7.468459862147817e+01,    1.564088330147078e+01,    -1.523716471167648e+02,   -2.522133944057584e+01,   3.603363530232270e+01,    -3.315297169491251e-01,   -3.758701904721895e+01
4.900000000000000e+09,    -3.421446898508563e+00,   0.000000000000000e+00,    1.220974983855607e+01,    -1.526947748478690e+02,   -2.663818808386827e+01,   7.358712087773515e+01,    1.563119673706464e+01,    -1.526947748478690e+02,   -2.531981840713563e+01,   3.616376009279799e+01,    -3.310534755935486e-01,   -3.763037710508767e+01
4.900000000000000e+09,    -2.911672352441471e+00,   0.000000000000000e+00,    1.265630227386537e+01,    -1.532113055580779e+02,   -2.749714372257339e+01,   7.149417150191570e+01,    1.556797462630684e+01,    -1.532113055580779e+02,   -2.538982516529068e+01,   3.618295580172634e+01,    -3.202413402936374e-01,   -3.761559709018367e+01
4.900000000000000e+09,    -2.437392706311805e+00,   0.000000000000000e+00,    1.307269114694421e+01,    -1.536457983051994e+02,   -2.867485479296558e+01,   6.912976030631729e+01,    1.551008385325601e+01,    -1.536457983051994e+02,   -2.514803529440021e+01,   3.516892527251258e+01,    -3.429981441739651e-01,   -3.750307351936662e+01
4.900000000000000e+09,    -1.936745331820998e+00,   0.000000000000000e+00,    1.349026694344658e+01,    -1.543907646804907e+02,   -3.045073411244873e+01,   6.428705431256301e+01,    1.542701227526758e+01,    -1.543907646804907e+02,   -2.525070463837402e+01,   3.596835123738710e+01,    -3.139556598364781e-01,   -3.752545892717296e+01
4.900000000000000e+09,    -1.474581950034040e+00,   0.000000000000000e+00,    1.387038448430167e+01,    -1.552752132492201e+02,   -3.311349593129449e+01,   5.244856729482673e+01,    1.534496643433571e+01,    -1.552752132492201e+02,   -2.528215493758002e+01,   3.559571992680865e+01,    -3.319796020176873e-01,   -3.765996408270147e+01
4.900000000000000e+09,    -9.839102792538412e-01,   0.000000000000000e+00,    1.422343872330142e+01,    -1.563189979639445e+02,   -3.678787872800712e+01,   2.543901490835982e+01,    1.520734900255526e+01,    -1.563189979639445e+02,   -2.528812969421071e+01,   3.606841835346952e+01,    -3.461155564815457e-01,   -3.757634471919810e+01
4.900000000000000e+09,    -4.588322413514092e-01,   0.000000000000000e+00,    1.456273408449453e+01,    -1.573903321465017e+02,   -3.619243881570477e+01,   -3.480238139180796e+01,   1.502156632584594e+01,    -1.573903321465017e+02,   -2.533319854847253e+01,   3.554658346829596e+01,    -3.146441165002756e-01,   -3.754437466940728e+01
4.900000000000000e+09,    5.136880487962259e-02,    0.000000000000000e+00,    1.483063971968036e+01,    -1.584316646806818e+02,   -3.129430309766477e+01,   -6.372095482486391e+01,   1.477927091480073e+01,    -1.584316646806818e+02,   -2.531177245881653e+01,   3.605349312489918e+01,    -3.169757316378122e-01,   -3.746501004452133e+01
5.010000000000000e+09,    -1.959556705390371e+01,   0.000000000000000e+00,    -4.017921760108969e+00,   -1.578815777372268e+02,   -1.980444115473157e+01,   -1.345087575555932e+02,   1.557764529379474e+01,    -1.578815777372268e+02,   -2.537316968250251e+01,   4.887436573435657e+01,    -3.063976358261816e+00,   -7.345182812745382e+01
5.010000000000000e+09,    -1.910035896742158e+01,   0.000000000000000e+00,    -3.526058702475689e+00,   -1.583987932703609e+02,   -1.969609296478920e+01,   -1.352386755924672e+02,   1.557430026494589e+01,    -1.583987932703609e+02,   -2.513434226239727e+01,   4.875907792287981e+01,    -3.157705247248920e+00,   -7.273930459603181e+01
5.010000000000000e+09,    -1.859251794471229e+01,   0.000000000000000e+00,    -3.051149009803005e+00,   -1.577797738018417e+02,   -1.989055295640294e+01,   -1.348402733799406e+02,   1.554136893490929e+01,    -1.577797738018417e+02,   -2.522630701681224e+01,   4.964617560659887e+01,    -2.991768584773605e+00,   -7.408817501975122e+01
5.010000000000000e+09,    -1.815070366595942e+01,   0.000000000000000e+00,    -2.576812989596032e+00,   -1.586458406220475e+02,   -1.977107946546676e+01,   -1.360832949819002e+02,   1.557389067636339e+01,    -1.586458406220475e+02,   -2.528450612636176e+01,   4.936103710274806e+01,    -3.135870362846029e+00,   -7.518529121543301e+01
5.010000000000000e+09,    -1.758174244764200e+01,   0.000000000000000e+00,    -2.086576870347757e+00,   -1.578783519782174e+02,   -1.997236971020299e+01,   -1.349644401229518e+02,   1.549516557729424e+01,    -1.578783519782174e+02,   -2.541723570968289e+01,   4.910199207695054e+01,    -3.355086307577403e+00,   -7.451372186173836e+01
5.010000000000000e+09,    -1.719454069439692e+01,   0.000000000000000e+00,    -1.628322290925738e+00,   -1.581435983579643e+02,   -1.991445688379222e+01,   -1.346993866166897e+02,   1.556621840347118e+01,    -1.581435983579643e+02,   -2.529207128160700e+01,   5.014689436182856e+01,    -3.021603288934775e+00,   -7.392613453642126e+01
5.010000000000000e+09,    -1.659347507885142e+01,   0.000000000000000e+00,    -1.065775867321884e+00,   -1.581409851682635e+02,   -1.986907597981820e+01,   -1.348814955459731e+02,   1.552769921152954e+01,    -1.581409851682635e+02,   -2.529633733721466e+01,   4.951269493090516e+01,    -3.274334440312544e+00,   -7.174542166526687e+01
5.010000000000000e+09,    -1.614455328336943e+01,   0.000000000000000e+00,    -5.824394511669322e-01,   -1.583973407557541e+02,   -1.983808785182532e+01,   -1.355355366241135e+02,   1.556211383220249e+01,    -1.583973407557541e+02,   -2.548630236202210e+01,   4.956158094222457e+01,    -3.355693181337381e+00,   -7.302505024357451e+01
5.010000000000000e+09,    -1.559442239883420e+01,   0.000000000000000e+00,    -9.855257824909103e-02,   -1.584059624598844e+02,   -1.988504738341876e+01,   -1.349463566778207e+02,   1.549586982058511e+01,    -1.584059624598844e+02,   -2.537810627099584e+01,   4.969519466639908e+01,    -3.088832839562189e+00,   -7.453027668456801e+01
5.010000000000000e+09,    -1.516059018990019e+01,   0.000000000000000e+00,    3.674048376795849e-01,    -1.585176207268037e+02,   -1.983149420897051e+01,   -1.357478414677149e+02,   1.552799502757978e+01,    -1.585176207268037e+02,   -2.527071335480053e+01,   4.992738346901756e+01,    -3.182572026844809e+00,   -7.349289482850547e+01
5.010000000000000e+09,    -1.466823576625378e+01,   0.000000000000000e+00,    8.547270311681672e-01,    -1.584644545802232e+02,   -1.988533162754915e+01,   -1.354596819325938e+02,   1.552296279742195e+01,    -1.584644545802232e+02,   -2.520722485055299e+01,   4.835430038992906e+01,    -3.129753165686615e+00,   -7.433816666363062e+01
5.010000000000000e+09,    -1.420586919787173e+01,   0.000000000000000e+00,    1.353596303708578e+00,    -1.586422626076745e+02,   -1.986107682267523e+01,   -1.356534682072444e+02,   1.555946550158031e+01,    -1.586422626076745e+02,   -2.532626459261128e+01,   4.921997047610870e+01,    -3.058025043704715e+00,   -7.460062710806963e+01
5.010000000000000e+09,    -1.369546524465342e+01,   0.000000000000000e+00,    1.832947515576302e+00,    -1.583034235820654e+02,   -1.980319114019434e+01,   -1.352286378214401e+02,   1.552841276022972e+01,    -1.583034235820654e+02,   -2.522533513140717e+01,   4.964264023616486e+01,    -3.131487714841656e+00,   -7.425330578277679e+01
5.010000000000000e+09,    -1.319808920348750e+01,   0.000000000000000e+00,    2.331476098606263e+00,    -1.585513040412154e+02,   -1.984122461165606e+01,   -1.359094598520638e+02,   1.552956530209376e+01,    -1.585513040412154e+02,   -2.536122959706465e+01,   4.923985445385421e+01,    -3.225466394390515e+00,   -7.390649373184985e+01
5.010000000000000e+09,    -1.265534777781424e+01,   0.000000000000000e+00,    2.848201369888125e+00,    -1.584833009086333e+02,   -1.988831731373092e+01,   -1.354926805089916e+02,   1.550354914770236e+01,    -1.584833009086333e+02,   -2.527840815098864e+01,   4.901438451238730e+01,    -3.219949251743185e+00,   -7.342177574983813e+01
5.010000000000000e+09,    -1.217445639105959e+01,   0.000000000000000e+00,    3.346760441430664e+00,    -1.585401870147560e+02,   -1.982953588987125e+01,   -1.357738020596294e+02,   1.552121683249026e+01,    -1.585401870147560e+02,   -2.533508347732492e+01,   4.881907332832532e+01,    -3.118606502273186e+00,   -7.488580065378208e+01
5.010000000000000e+09,    -1.169431186239210e+01,   0.000000000000000e+00,    3.824334640654065e+00,    -1.584421737271023e+02,   -1.981986899845324e+01,   -1.358814180955769e+02,   1.551864650304616e+01,    -1.584421737271023e+02,   -2.529057003159234e+01,   4.956605606052803e+01,    -3.079398984108133e+00,   -7.399095654988470e+01
5.010000000000000e+09,    -1.121830448627580e+01,   0.000000000000000e+00,    4.320034457743290e+00,    -1.586747202537058e+02,   -1.982969288799272e+01,   -1.362286483710883e+02,   1.553833894401909e+01,    -1.586747202537058e+02,   -2.528458702693381e+01,   4.900638794085397e+01,    -3.147997710593446e+00,   -7.483470137348202e+01
5.010000000000000e+09,    -1.069102729467035e+01,   0.000000000000000e+00,    4.801401232062398e+00,    -1.587509041111637e+02,   -1.985019085305440e+01,   -1.361811324313144e+02,   1.549242852673275e+01,    -1.587509041111637e+02,   -2.530075053977166e+01,   4.906371224789412e+01,    -3.057101940918527e+00,   -7.425698680567142e+01
5.010000000000000e+09,    -1.020381557990724e+01,   0.000000000000000e+00,    5.285687427314357e+00,    -1.584401231345722e+02,   -1.988457678587899e+01,   -1.360617464653819e+02,   1.548950300722159e+01,    -1.584401231345722e+02,   -2.529415792418569e+01,   4.927422513932485e+01,    -3.106233157428522e+00,   -7.520061909517949e+01
5.010000000000000e+09,    -9.684779590629979e+00,   0.000000000000000e+00,    5.756339817356189e+00,    -1.585202210296241e+02,   -1.991071748254240e+01,   -1.363916054942827e+02,   1.544111940798617e+01,    -1.585202210296241e+02,   -2.538594201891547e+01,   4.910471312980452e+01,    -3.195805100414082e+00,   -7.482147795845935e+01
5.010000000000000e+09,    -9.233834766430959e+00,   0.000000000000000e+00,    6.232444449589956e+00,    -1.586688948839819e+02,   -1.984919248361730e+01,   -1.364656874277759e+02,   1.546627921602092e+01,    -1.586688948839819e+02,   -2.530518355652293e+01,   4.864003220039432e+01,    -3.091351500971824e+00,   -7.510915853120031e+01
5.010000000000000e+09,    -8.689825369791222e+00,   0.000000000000000e+00,    6.750734463465992e+00,    -1.586536322705942e+02,   -1.988354615805616e+01,   -1.366422849663007e+02,   1.544055983325721e+01,    -1.586536322705942e+02,   -2.535264904326583e+01,   4.903717327977485e+01,    -3.111337976067650e+00,   -7.531325887029308e+01
5.010000000000000e+09,    -8.220240507465554e+00,   0.000000000000000e+00,    7.220835383786394e+00,    -1.588415421559723e+02,   -1.988433599495286e+01,   -1.370098700833034e+02,   1.544107589125195e+01,    -1.588415421559723e+02,   -2.528179605328046e+01,   4.914202409855896e+01,    -3.008594022665074e+00,   -7.456101426647034e+01
5.010000000000000e+09,    -7.728909897353006e+00,   0.000000000000000e+00,    7.711109280833346e+00,    -1.589166211097200e+02,   -1.988194615637089e+01,   -1.374139980801120e+02,   1.544001917818635e+01,    -1.589166211097200e+02,   -2.532555508402778e+01,   4.889217882681907e+01,    -3.085485188012384e+00,   -7.505627953589763e+01
5.010000000000000e+09,    -7.232381732826362e+00,   0.000000000000000e+00,    8.194406845115335e+00,    -1.588992573509533e+02,   -1.989340683929916e+01,   -1.377643862688083e+02,   1.542678857794170e+01,    -1.588992573509533e+02,   -2.536107891515544e+01,   4.935134008748153e+01,    -3.070821292932368e+00,   -7.476487591054418e+01
5.010000000000000e+09,    -6.743430376377944e+00,   0.000000000000000e+00,    8.662065665824951e+00,    -1.589779195902206e+02,   -1.991326452824094e+01,   -1.379192113688607e+02,   1.540549604220289e+01,    -1.589779195902206e+02,   -2.532395116218692e+01,   4.885606508070882e+01,    -3.090948665902692e+00,   -7.484970880840375e+01
5.010000000000000e+09,    -6.234297742763957e+00,   0.000000000000000e+00,    9.150013015794764e+00,    -1.590812548094489e+02,   -1.992483659470552e+01,   -1.385837391748704e+02,   1.538431075855872e+01,    -1.590812548094489e+02,   -2.534500345826493e+01,   4.911204132897065e+01,    -3.066627055616973e+00,   -7.512860275515138e+01
5.010000000000000e+09,    -5.757010633710578e+00,   0.000000000000000e+00,    9.608120456410081e+00,    -1.591396925055546e+02,   -1.991311655306486e+01,   -1.393409885655415e+02,   1.536513109012066e+01,    -1.591396925055546e+02,   -2.531731268242472e+01,   4.910595261796914e+01,    -2.991929231893695e+00,   -7.478391496121786e+01
5.010000000000000e+09,    -5.279925271836134e+00,   0.000000000000000e+00,    1.007851215829442e+01,    -1.593607147463495e+02,   -1.993899890365593e+01,   -1.401180322993369e+02,   1.535843743013055e+01,    -1.593607147463495e+02,   -2.532937679367145e+01,   4.923078912190688e+01,    -2.975924231744708e+00,   -7.486505117470756e+01
5.010000000000000e+09,    -4.797677841607864e+00,   0.000000000000000e+00,    1.052413306712513e+01,    -1.596193746609896e+02,   -1.997514793324354e+01,   -1.412597147316899e+02,   1.532181090873300e+01,    -1.596193746609896e+02,   -2.531118407815166e+01,   4.908141727465370e+01,    -3.003939893508791e+00,   -7.456741209868520e+01
5.010000000000000e+09,    -4.242944763501974e+00,   0.000000000000000e+00,    1.104548047437434e+01,    -1.599346198737212e+02,   -2.002075122226957e+01,   -1.428067109487281e+02,   1.528842523787631e+01,    -1.599346198737212e+02,   -2.526708853649403e+01,   4.952199959994072e+01,    -2.992376902815578e+00,   -7.462485264194994e+01
5.010000000000000e+09,    -3.764283535854652e+00,   0.000000000000000e+00,    1.148825364051091e+01,    -1.601261368162219e+02,   -2.005321276983823e+01,   -1.443846066121261e+02,   1.525253717636556e+01,    -1.601261368162219e+02,   -2.526115206719657e+01,   4.915669528331331e+01,    -2.998247892519331e+00,   -7.467309151377752e+01
5.010000000000000e+09,    -3.269427761270990e+00,   0.000000000000000e+00,    1.193121873034421e+01,    -1.604302955362713e+02,   -2.006180694387896e+01,   -1.466546798031097e+02,   1.520064649161520e+01,    -1.604302955362713e+02,   -2.545930515543290e+01,   4.914124479859584e+01,    -3.013913344910353e+00,   -7.462484117048906e+01
5.010000000000000e+09,    -2.783237874076015e+00,   0.000000000000000e+00,    1.236341478232190e+01,    -1.609369550056769e+02,   -2.009715933712013e+01,   -1.495330474962039e+02,   1.514665265639792e+01,    -1.609369550056769e+02,   -2.526500822810738e+01,   4.942017928219672e+01,    -2.992409591532348e+00,   -7.469467272149978e+01
5.010000000000000e+09,    -2.276782458782883e+00,   0.000000000000000e+00,    1.278166371631854e+01,    -1.614889665708560e+02,   -2.006416150239150e+01,   -1.529741234520424e+02,   1.505844617510142e+01,    -1.614889665708560e+02,   -2.522995402436741e+01,   4.923836145886398e+01,    -3.011420007564310e+00,   -7.481217421536215e+01
5.010000000000000e+09,    -1.797983141491564e+00,   0.000000000000000e+00,    1.316607857199132e+01,    -1.621045864894153e+02,   -2.003862605324345e+01,   -1.573957720124687e+02,   1.496406171348289e+01,    -1.621045864894153e+02,   -2.518413406389050e+01,   4.972836865923338e+01,    -3.022764251531256e+00,   -7.461244964049985e+01
5.010000000000000e+09,    -1.298919988538447e+00,   0.000000000000000e+00,    1.353725444265192e+01,    -1.628248494757960e+02,   -1.987056994333089e+01,   -1.630701437656600e+02,   1.483617443119037e+01,    -1.628248494757960e+02,   -2.530138567296261e+01,   4.991419348498730e+01,    -2.986729612378532e+00,   -7.486952594866146e+01
5.010000000000000e+09,    -8.109732137705734e-01,   0.000000000000000e+00,    1.387452255132468e+01,    -1.635828117634492e+02,   -1.960155092465955e+01,   -1.690081056534799e+02,   1.468549576509525e+01,    -1.635828117634492e+02,   -2.528992330050278e+01,   4.925903335980489e+01,    -2.973331410494026e+00,   -7.469122859962721e+01
5.010000000000000e+09,    -2.687472379924465e-01,   0.000000000000000e+00,    1.421355225590878e+01,    -1.645455522254596e+02,   -1.912117734324430e+01,   -1.764779456762907e+02,   1.448229949390123e+01,    -1.645455522254596e+02,   -2.531749253883001e+01,   4.913053780235241e+01,    -3.030365898510614e+00,   -7.466271438388007e+01
5.120000000000000e+09,    -1.956887467057018e+01,   0.000000000000000e+00,    -3.832639103384530e+00,   -1.683726107549656e+02,   -1.923234451236305e+01,   1.343612249682403e+02,    1.573623556718565e+01,    -1.683726107549656e+02,   -2.507315096200148e+01,   2.077193459641989e+01,    3.496081688450509e+00,    -1.252237879357258e+02
5.120000000000000e+09,    -1.914998084106687e+01,   0.000000000000000e+00,    -3.349765883018977e+00,   -1.680446487892596e+02,   -1.918640148301046e+01,   1.338423728318953e+02,    1.580021495804789e+01,    -1.680446487892596e+02,   -2.530802404176310e+01,   2.067047074517735e+01,    3.577880090299257e+00,    -1.265828923540194e+02
5.120000000000000e+09,    -1.863444510941203e+01,   0.000000000000000e+00,    -2.860637887482298e+00,   -1.677671839306615e+02,   -1.929021442217990e+01,   1.347261250481690e+02,    1.577380722192974e+01,    -1.677671839306615e+02,   -2.530109250341862e+01,   2.068294174716567e+01,    3.496310092127971e+00,    -1.261735633575845e+02
5.120000000000000e+09,    -1.813600053806815e+01,   0.000000000000000e+00,    -2.387039331100063e+00,   -1.685616758217728e+02,   -1.945169307309540e+01,   1.341795675781185e+02,    1.574896120696809e+01,    -1.685616758217728e+02,   -2.539982624062386e+01,   2.140329848453257e+01,    3.439597392494955e+00,    -1.255559901125066e+02
5.120000000000000e+09,    -1.776225353822313e+01,   0.000000000000000e+00,    -1.924039933881092e+00,   -1.683573526363932e+02,   -1.920994538060633e+01,   1.336920589282378e+02,    1.583821360434204e+01,    -1.683573526363932e+02,   -2.530144553339861e+01,   2.133493631802620e+01,    3.453075887501184e+00,    -1.258111277241971e+02
5.120000000000000e+09,    -1.726252732394913e+01,   0.000000000000000e+00,    -1.441984159962040e+00,   -1.684602349932057e+02,   -1.928618246942395e+01,   1.333914177635186e+02,    1.582054316398709e+01,    -1.684602349932057e+02,   -2.548600519524575e+01,   2.149535906164819e+01,    3.412466606458353e+00,    -1.249587863954488e+02
5.120000000000000e+09,    -1.666638524276570e+01,   0.000000000000000e+00,    -8.943830569118685e-01,   -1.678416099399820e+02,   -1.915737187077666e+01,   1.347273369101224e+02,    1.577200218585383e+01,    -1.678416099399820e+02,   -2.529225323437893e+01,   2.176030524026527e+01,    3.422794251240168e+00,    -1.249751941772745e+02
5.120000000000000e+09,    -1.622593948918006e+01,   0.000000000000000e+00,    -4.078772311186949e-01,   -1.683950816899978e+02,   -1.938234054987386e+01,   1.337706010965745e+02,    1.581806225806137e+01,    -1.683950816899978e+02,   -2.533443763824163e+01,   2.096621738504116e+01,    3.471384023178245e+00,    -1.252875321191747e+02
5.120000000000000e+09,    -1.560210248455730e+01,   0.000000000000000e+00,    8.888866011062291e-02,    -1.681040436224517e+02,   -1.936744196424275e+01,   1.340060620855405e+02,    1.569099114466792e+01,    -1.681040436224517e+02,   -2.531102026251821e+01,   2.091325478549392e+01,    3.521792404764111e+00,    -1.253244162583830e+02
5.120000000000000e+09,    -1.514379641969520e+01,   0.000000000000000e+00,    5.603751804797668e-01,    -1.682222211339276e+02,   -1.937794673058211e+01,   1.339365050764951e+02,    1.570417160017497e+01,    -1.682222211339276e+02,   -2.534912156548472e+01,   2.071908043485743e+01,    3.328529417136496e+00,    -1.250211791840180e+02
5.120000000000000e+09,    -1.470053477758934e+01,   0.000000000000000e+00,    1.055897429893122e+00,    -1.683213652874201e+02,   -1.930570336292715e+01,   1.337827373384822e+02,    1.575643220748246e+01,    -1.683213652874201e+02,   -2.535404922460130e+01,   2.028163420135914e+01,    3.366906917182955e+00,    -1.252313467634463e+02
5.120000000000000e+09,    -1.424989662665077e+01,   0.000000000000000e+00,    1.540773917381832e+00,    -1.681488721645817e+02,   -1.928984356727043e+01,   1.338600487012510e+02,    1.579067054403260e+01,    -1.681488721645817e+02,   -2.537064966369174e+01,   2.064218767398553e+01,    3.353149169773877e+00,    -1.247689996519420e+02
5.120000000000000e+09,    -1.372935857466518e+01,   0.000000000000000e+00,    2.037794917718511e+00,    -1.683847767716306e+02,   -1.932237301615984e+01,   1.344808807400723e+02,    1.576715349238370e+01,    -1.683847767716306e+02,   -2.535721175857946e+01,   1.996744716681603e+01,    3.405851339680088e+00,    -1.251449699283501e+02
5.120000000000000e+09,    -1.323255731212164e+01,   0.000000000000000e+00,    2.502440813672330e+00,    -1.682883315581290e+02,   -1.934264807616467e+01,   1.339613186220450e+02,    1.573499812579397e+01,    -1.682883315581290e+02,   -2.543290608867160e+01,   2.108018161989511e+01,    3.424658412444352e+00,    -1.252572196499577e+02
5.120000000000000e+09,    -1.264672991766734e+01,   0.000000000000000e+00,    3.036334464725794e+00,    -1.682641144844970e+02,   -1.944356017281846e+01,   1.335791185102174e+02,    1.568306438239314e+01,    -1.682641144844970e+02,   -2.532847595387093e+01,   2.069988277046332e+01,    3.441016267082643e+00,    -1.250480721446629e+02
5.120000000000000e+09,    -1.218110648044133e+01,   0.000000000000000e+00,    3.530076851715990e+00,    -1.681584813640503e+02,   -1.934180664980145e+01,   1.344789931616368e+02,    1.571118333215732e+01,    -1.681584813640503e+02,   -2.535576759491322e+01,   2.027982360952147e+01,    3.357060530203367e+00,    -1.247631028153488e+02
5.120000000000000e+09,    -1.174022537199926e+01,   0.000000000000000e+00,    4.006361933845213e+00,    -1.683930473162638e+02,   -1.938324580039184e+01,   1.337732824171336e+02,    1.574658730584447e+01,    -1.683930473162638e+02,   -2.535838043622999e+01,   2.116495059740132e+01,    3.374831663517491e+00,    -1.245510346005610e+02
5.120000000000000e+09,    -1.122644914178210e+01,   0.000000000000000e+00,    4.494293493305342e+00,    -1.683577013898451e+02,   -1.938370434130234e+01,   1.340495290207557e+02,    1.572074263508745e+01,    -1.683577013898451e+02,   -2.532390820405578e+01,   2.033731872213276e+01,    3.415864601944023e+00,    -1.247357531967077e+02
5.120000000000000e+09,    -1.075266814375784e+01,   0.000000000000000e+00,    4.970424742260718e+00,    -1.682509527179209e+02,   -1.933437656159924e+01,   1.340470852972289e+02,    1.572309288601856e+01,    -1.682509527179209e+02,   -2.535570543860047e+01,   2.059950704838401e+01,    3.367780542994113e+00,    -1.249419620675633e+02
5.120000000000000e+09,    -1.024108289720330e+01,   0.000000000000000e+00,    5.458800729087969e+00,    -1.683661101961328e+02,   -1.941639006146687e+01,   1.341357199015152e+02,    1.569988362629127e+01,    -1.683661101961328e+02,   -2.531718260632434e+01,   2.081446696838341e+01,    3.425370269400695e+00,    -1.250608255936214e+02
5.120000000000000e+09,    -9.761552555710971e+00,   0.000000000000000e+00,    5.932438691815904e+00,    -1.685448409513423e+02,   -1.943472780445824e+01,   1.340988937407882e+02,    1.569399124752687e+01,    -1.685448409513423e+02,   -2.530626707949191e+01,   2.089024911556728e+01,    3.357678527745825e+00,    -1.247384115496804e+02
5.120000000000000e+09,    -9.231080238686488e+00,   0.000000000000000e+00,    6.412375814515373e+00,    -1.686014972854865e+02,   -1.955236341694064e+01,   1.336388005956966e+02,    1.564345605320186e+01,    -1.686014972854865e+02,   -2.533610607230172e+01,   2.105514523290065e+01,    3.317637693727900e+00,    -1.247935160214739e+02
5.120000000000000e+09,    -8.734202064240904e+00,   0.000000000000000e+00,    6.933675268560645e+00,    -1.685401772539541e+02,   -1.957386008355564e+01,   1.339776143116501e+02,    1.566787733280155e+01,    -1.685401772539541e+02,   -2.534452688245757e+01,   2.052226620817963e+01,    3.378991263005502e+00,    -1.249148232941747e+02
