!CSV A.01.01
!Agilent Technologies,N5241A,MY52011414,A.09.80.16
!Date: Friday, February, 27, 2015 18:02:12
!Source: GCA Sweep Data

"Calibration State:","ON",,,,,,,
"Num Freq Points:",201,,,,,,,
"Num Power Points:",21,,,,,,,

Frequency,S11,,Pin Data,,Pout Data,,S21,,Delta Gain,,AI1,AI2,
<Hz>,<LogMag (dB)>,<Phase (Deg)>,<LogMag (dBm)>,<Phase (Deg)>,<LogMag (dBm)>,<Phase (Deg)>,<LogMag (dB)>,<Phase (Deg)>,<LogMag (dBm)>,<Phase (Deg)>,<Real (U)>,<Real (U)>
2.059e+009,-8.77086,72.8544,35.8143,48.816,49.055,176.736,13.2407,127.92,-2.69385,-13.488,0,0
2.059e+009,-8.73513,70.2395,36.6766,49.9653,49.1813,176.618,12.5047,126.652,-3.42984,-14.7556,0,0
2.06e+009,-6.99168,94.4574,19.785,9.20037,35.745,149.314,15.9601,140.113,0,0,0,0
2.06e+009,-7.03135,94.2067,20.6305,10.6421,36.6479,150.737,16.0175,140.095,0.0573995,-0.0182489,0,0
2.06e+009,-7.09164,94.2551,21.4853,11.4741,37.5616,151.741,16.0763,140.267,0.116266,0.153393,0,0
2.06e+009,-7.15492,94.0973,22.3015,12.9435,38.4432,153.206,16.1417,140.263,0.181641,0.149179,0,0
2.06e+009,-7.22976,93.8723,23.1437,14.1415,39.3467,154.32,16.203,140.179,0.24293,0.0655978,0,0
2.06e+009,-7.29646,93.6705,23.9781,15.8213,40.2629,155.883,16.2848,140.061,0.324704,-0.0520987,0,0
2.06e+009,-7.39794,93.4926,24.8529,17.2287,41.1951,157.154,16.3422,139.925,0.382133,-0.188175,0,0
2.06e+009,-7.49326,93.2674,25.6908,18.2567,42.0963,157.955,16.4055,139.698,0.445402,-0.415081,0,0
2.06e+009,-7.59854,92.9886,26.542,19.9863,43.0094,159.372,16.4674,139.386,0.507379,-0.727336,0,0
2.06e+009,-7.71365,92.7439,27.3756,20.619,43.8964,159.657,16.5208,139.038,0.560733,-1.07553,0,0
2.06e+009,-7.84116,92.29,28.2053,22.4629,44.7723,160.876,16.5671,138.413,0.607021,-1.7007,0,0
2.06e+009,-8.01354,91.8167,29.0554,23.6965,45.6262,161.375,16.5708,137.679,0.610684,-2.43481,0,0
2.06e+009,-8.24316,90.831,29.8958,25.0499,46.4228,161.542,16.527,136.492,0.566884,-3.62152,0,0
2.06e+009,-8.56466,89.0487,30.7554,26.5942,47.15,161.421,16.3946,134.827,0.434513,-5.28663,0,0
2.06e+009,-8.88475,86.4234,31.593,27.745,47.7128,160.866,16.1198,133.121,0.159742,-6.99208,0,0
2.06e+009,-9.05871,83.3184,32.4416,29.5335,48.1337,161.098,15.692,131.565,-0.268032,-8.54844,0,0
2.06e+009,-9.08968,80.2973,33.2852,30.6058,48.4468,160.885,15.1615,130.279,-0.798521,-9.83418,0,0
2.06e+009,-9.05243,77.3274,34.1447,32.1031,48.6988,161.103,14.5541,129,-1.40596,-11.1131,0,0
2.06e+009,-8.99752,74.5789,34.9804,33.4336,48.8974,161.216,13.917,127.782,-2.04307,-12.3313,0,0
2.06e+009,-8.94397,71.8872,35.8071,34.8023,49.0559,161.304,13.2488,126.502,-2.71122,-13.6116,0,0
2.06e+009,-8.91371,69.2762,36.6688,36.1241,49.1836,161.375,12.5148,125.251,-3.44531,-14.8628,0,0
2.061e+009,-6.97192,93.8335,19.7969,-4.3544,35.7151,135.163,15.9182,139.517,0,0,0,0
2.061e+009,-7.01522,93.7961,20.6418,-3.45104,36.6143,136.346,15.9725,139.797,0.0543015,0.279747,0,0
2.061e+009,-7.05672,93.605,21.4673,-1.84451,37.5259,137.902,16.0586,139.747,0.140392,0.229587,0,0
2.061e+009,-7.14063,93.5025,22.3381,-0.660183,38.4327,139.106,16.0946,139.766,0.176434,0.249166,0,0
2.061e+009,-7.2109,93.2364,23.1612,0.530497,39.3209,140.171,16.1598,139.64,0.241583,0.122884,0,0
2.061e+009,-7.27606,93.0931,23.9863,1.52952,40.2349,141.13,16.2486,139.6,0.330389,0.0830249,0,0
2.061e+009,-7.36729,92.9059,24.8552,3.14782,41.1638,142.599,16.3086,139.452,0.390395,-0.0655558,0,0
2.061e+009,-7.4544,92.6513,25.6872,4.3076,42.0797,143.491,16.3925,139.183,0.474294,-0.333985,0,0
2.061e+009,-7.562,92.4096,26.5489,6.09093,43.0032,144.955,16.4543,138.864,0.536136,-0.652817,0,0
2.061e+009,-7.68763,92.066,27.3878,7.2022,43.8893,145.643,16.5015,138.441,0.583318,-1.07621,0,0
2.061e+009,-7.81846,91.6973,28.2185,8.6353,44.7522,146.539,16.5337,137.904,0.615452,-1.61324,0,0
2.061e+009,-7.99626,91.1422,29.0624,9.88504,45.6047,146.976,16.5424,137.091,0.624159,-2.42636,0,0
2.061e+009,-8.23194,90.153,29.9156,11.0896,46.4116,147.005,16.496,135.916,0.577793,-3.60157,0,0
2.061e+009,-8.54902,88.3976,30.7547,12.8554,47.1153,147.137,16.3606,134.282,0.442378,-5.23551,0,0
2.061e+009,-8.87891,85.7267,31.6116,14.0766,47.6836,146.614,16.072,132.537,0.153815,-6.98005,0,0
2.061e+009,-9.04452,82.6084,32.4463,15.7243,48.0958,146.738,15.6495,131.014,-0.268752,-8.50297,0,0
2.061e+009,-9.07282,79.572,33.281,16.9089,48.4018,146.632,15.1208,129.723,-0.79744,-9.79416,0,0
2.061e+009,-9.04068,76.5606,34.1433,18.1557,48.6533,146.577,14.51,128.422,-1.40822,-11.0954,0,0
2.061e+009,-8.98743,73.773,34.98,19.3468,48.8511,146.527,13.8711,127.18,-2.04715,-12.3369,0,0
2.061e+009,-8.94875,71.066,35.8282,21.1034,49.0105,147.017,13.1823,125.913,-2.73592,-13.6039,0,0
2.061e+009,-8.91573,68.3549,36.6907,22.1681,49.1349,146.768,12.4442,124.6,-3.47398,-14.9173,0,0
2.062e+009,-7.10671,93.2118,19.7881,-17.634,35.7856,120.839,15.9975,138.473,0,0,0,0
2.062e+009,-7.1583,93.2396,20.6259,-17.1489,36.6744,121.544,16.0485,138.693,0.0510121,0.219846,0,0
2.062e+009,-7.22155,93.1774,21.5003,-15.6309,37.6022,123.133,16.1019,138.764,0.104413,0.290891,0,0
2.062e+009,-7.2745,92.9091,22.3037,-14.0796,38.4834,124.589,16.1797,138.669,0.182186,0.196279,0,0
2.062e+009,-7.35388,92.6907,23.157,-13.0502,39.387,125.581,16.23,138.632,0.232489,0.158695,0,0
2.062e+009,-7.42529,92.6068,23.9972,-12.0118,40.3129,126.553,16.3157,138.565,0.318139,0.0923572,0,0
2.062e+009,-7.5147,92.3965,24.8383,-10.5102,41.223,127.873,16.3848,138.383,0.387221,-0.0894864,0,0
2.062e+009,-7.60811,92.2537,25.6832,-9.30388,42.1358,128.944,16.4526,138.248,0.455021,-0.224452,0,0
2.062e+009,-7.73298,91.9161,26.5476,-7.58303,43.0493,130.315,16.5016,137.898,0.504096,-0.574397,0,0
2.062e+009,-7.84619,91.795,27.3767,-6.74854,43.9393,130.821,16.5626,137.569,0.565054,-0.903432,0,0
2.062e+009,-7.97141,91.2642,28.2017,-4.94879,44.8092,131.961,16.6075,136.91,0.610018,-1.56319,0,0
2.062e+009,-8.15213,90.7563,29.0616,-3.92581,45.6706,132.232,16.609,136.158,0.611508,-2.31472,0,0
2.062e+009,-8.38143,89.7548,29.8967,-2.56637,46.4689,132.386,16.5722,134.952,0.574705,-3.5206,0,0
2.062e+009,-8.71654,88.0649,30.7481,-1.15962,47.1866,132.244,16.4385,133.404,0.440982,-5.06871,0,0
2.062e+009,-9.04996,85.3914,31.5983,0.674302,47.7511,132.296,16.1528,131.622,0.15528,-6.85091,0,0
2.062e+009,-9.24006,82.1944,32.4498,1.81897,48.1699,131.874,15.7201,130.055,-0.277413,-8.41799,0,0
2.062e+009,-9.26787,79.1292,33.2844,3.23851,48.4818,132.008,15.1974,128.769,-0.800132,-9.70344,0,0
2.062e+009,-9.24294,76.119,34.1377,4.266,48.7305,131.755,14.5928,127.489,-1.40474,-10.9835,0,0
2.062e+009,-9.19651,73.2888,34.9756,5.73727,48.9298,131.98,13.9542,126.243,-2.0433,-12.2303,0,0
2.062e+009,-9.15585,70.5433,35.8177,7.59667,49.0892,132.571,13.2715,124.974,-2.726,-13.4989,0,0
2.062e+009,-9.12592,67.8996,36.6504,8.70224,49.2115,132.413,12.5611,123.711,-3.43644,-14.7618,0,0
2.063e+009,-7.1235,92.4246,19.7855,-31.6003,35.8114,105.962,16.0258,137.562,0,0,0,0
2.063e+009,-7.21305,92.201,20.6742,-30.733,36.7184,106.903,16.0443,137.636,0.0184253,0.0737966,0,0
2.063e+009,-7.23533,92.1212,21.4876,-29.6118,37.6196,108.128,16.1321,137.739,0.106244,0.177593,0,0
2.063e+009,-7.30922,92.0549,22.3322,-28.5295,38.5238,109.213,16.1916,137.742,0.165789,0.180488,0,0
2.063e+009,-7.38812,91.8565,23.1765,-27.1261,39.4291,110.548,16.2526,137.674,0.226812,0.112217,0,0
2.063e+009,-7.47115,91.6471,24.0209,-25.5063,40.3454,112.054,16.3245,137.56,0.298701,-0.00137188,0,0
2.063e+009,-7.55389,91.524,24.8539,-24.1865,41.2462,113.271,16.3923,137.457,0.36651,-0.104663,0,0
2.063e+009,-7.65296,91.3359,25.7071,-23.1467,42.175,114.082,16.4679,137.228,0.442111,-0.333469,0,0
2.063e+009,-7.77559,91.0784,26.5644,-21.6238,43.0838,115.296,16.5194,136.92,0.493592,-0.641684,0,0
2.063e+009,-7.87296,90.7767,27.3731,-20.5599,43.9602,115.955,16.5872,136.515,0.561332,-1.04681,0,0
2.063e+009,-8.01968,90.339,28.2262,-19.245,44.8459,116.679,16.6197,135.924,0.593821,-1.63822,0,0
2.063e+009,-8.20267,89.7566,29.0754,-17.7066,45.6973,117.406,16.6219,135.113,0.596033,-2.44918,0,0
2.063e+009,-8.43871,88.7289,29.9129,-16.4445,46.4937,117.453,16.5808,133.897,0.554942,-3.66442,0,0
2.063e+009,-8.78612,86.9476,30.7799,-14.9056,47.2136,117.38,16.4337,132.286,0.407906,-5.27626,0,0
2.063e+009,-9.1248,84.2107,31.6245,-13.5767,47.7733,116.956,16.1488,130.532,0.122946,-7.02951,0,0
2.063e+009,-9.28724,81.1064,32.4423,-11.8396,48.181,117.211,15.7387,129.051,-0.287164,-8.51133,0,0
2.063e+009,-9.32155,77.8494,33.2943,-10.8316,48.496,116.863,15.2017,127.695,-0.82417,-9.86703,0,0
2.063e+009,-9.29683,74.8587,34.1474,-9.28129,48.7431,117.166,14.5957,126.448,-1.43013,-11.1141,0,0
2.063e+009,-9.24871,71.9976,34.9856,-8.33735,48.9428,116.863,13.9572,125.2,-2.0686,-12.3617,0,0
2.063e+009,-9.2059,69.1711,35.8353,-6.59992,49.102,117.283,13.2668,123.883,-2.75905,-13.6792,0,0
2.063e+009,-9.17209,66.4002,36.6917,-5.20747,49.2255,117.387,12.5338,122.594,-3.49202,-14.9679,0,0
2.064e+009,-7.23933,91.4799,19.7813,-45.8856,35.7841,91.4491,16.0028,137.335,0,0,0,0
2.064e+009,-7.2564,91.403,20.6054,-44.3221,36.699,93.097,16.0936,137.419,0.0908378,0.084355,0,0
2.064e+009,-7.33399,91.3644,21.4672,-43.6171,37.6023,93.9254,16.1351,137.543,0.132341,0.207868,0,0
2.064e+009,-7.40708,91.2002,22.3002,-42.372,38.4871,95.1908,16.1869,137.563,0.184095,0.228101,0,0
2.064e+009,-7.47965,91.0738,23.1566,-41.1369,39.421,96.3365,16.2644,137.473,0.261623,0.138643,0,0
2.064e+009,-7.54683,90.799,23.9724,-39.6278,40.318,97.6667,16.3456,137.294,0.342832,-0.0402581,0,0
2.064e+009,-7.63392,90.6278,24.8117,-38.687,41.2268,98.5005,16.4151,137.187,0.412321,-0.147266,0,0
2.064e+009,-7.73609,90.5345,25.672,-37.4582,42.1538,99.6027,16.4817,137.061,0.478972,-0.273739,0,0
2.064e+009,-7.84728,90.1996,26.5314,-35.7118,43.0742,100.995,16.5428,136.707,0.540063,-0.627907,0,0
2.064e+009,-7.97083,89.8794,27.3591,-34.4714,43.9565,101.781,16.5974,136.253,0.59463,-1.08182,0,0
2.064e+009,-8.11226,89.5243,28.1902,-32.9108,44.8185,102.816,16.6283,135.727,0.625544,-1.60798,0,0
2.064e+009,-8.29941,88.8974,29.0475,-31.6081,45.6775,103.263,16.63,134.871,0.627239,-2.46336,0,0
2.064e+009,-8.53713,87.9016,29.885,-30.2032,46.4801,103.503,16.5951,133.706,0.592333,-3.62849,0,0
2.064e+009,-8.87603,86.1123,30.7275,-28.9591,47.1811,103.144,16.4535,132.103,0.450772,-5.2313,0,0
2.064e+009,-9.22773,83.3219,31.5904,-27.4817,47.7567,102.827,16.1663,130.308,0.163571,-7.0263,0,0
2.064e+009,-9.40476,80.1856,32.4052,-25.7908,48.1581,103.03,15.7528,128.821,-0.249935,-8.51342,0,0
2.064e+009,-9.43933,76.9242,33.2645,-24.6755,48.4776,102.806,15.2131,127.481,-0.789697,-9.85352,0,0
2.064e+009,-9.41179,73.7943,34.1215,-23.4988,48.7262,102.677,14.6047,126.175,-1.39811,-11.1593,0,0
2.064e+009,-9.3627,70.8988,34.954,-22.0345,48.9237,102.879,13.9697,124.913,-2.03309,-12.4213,0,0
2.064e+009,-9.31566,67.9645,35.8132,-20.6889,49.0868,102.88,13.2736,123.569,-2.72911,-13.7657,0,0
2.064e+009,-9.28745,65.2008,36.6665,-19.432,49.2087,102.852,12.5422,122.284,-3.46058,-15.0506,0,0
2.065e+009,-7.33667,91.2167,19.8212,-59.9571,35.6639,77.1638,15.8427,137.121,0,0,0,0
2.065e+009,-7.38264,91.1432,20.6712,-58.37,36.5718,78.8607,15.9006,137.231,0.0579333,0.109707,0,0
2.065e+009,-7.45134,90.9718,21.5131,-57.3803,37.4665,79.868,15.9534,137.248,0.11071,0.127338,0,0
2.065e+009,-7.49697,90.7513,22.3336,-55.6598,38.372,81.539,16.0384,137.199,0.19573,0.0778351,0,0
2.065e+009,-7.57094,90.5879,23.1853,-54.7831,39.2869,82.3976,16.1015,137.181,0.25886,0.0597238,0,0
2.065e+009,-7.6649,90.5033,24.0319,-53.5868,40.1955,83.5857,16.1637,137.172,0.320996,0.0515207,0,0
2.065e+009,-7.75382,90.2309,24.8615,-52.1177,41.0915,84.7845,16.23,136.902,0.387359,-0.218779,0,0
2.065e+009,-7.84555,90.0927,25.7199,-50.8163,42.0253,85.9328,16.3054,136.749,0.462671,-0.371937,0,0
2.065e+009,-7.95266,89.858,26.5584,-49.6809,42.9307,86.7753,16.3723,136.456,0.529641,-0.664742,0,0
2.065e+009,-8.08856,89.5472,27.4014,-48.194,43.8151,87.8266,16.4136,136.021,0.570942,-1.10033,0,0
2.065e+009,-8.23535,89.1642,28.2367,-46.7764,44.6873,88.6784,16.4505,135.455,0.607842,-1.66607,0,0
2.065e+009,-8.41183,88.5483,29.0699,-45.8007,45.53,88.8239,16.4601,134.625,0.617461,-2.4963,0,0
2.065e+009,-8.66402,87.5177,29.9356,-44.2985,46.3503,89.1117,16.4147,133.41,0.57205,-3.71069,0,0
2.065e+009,-9.013,85.669,30.7908,-42.8986,47.0623,88.8757,16.2715,131.774,0.428838,-5.34673,0,0
2.065e+009,-9.35139,82.964,31.6128,-41.4332,47.6048,88.6226,15.992,130.056,0.149295,-7.0652,0,0
2.065e+009,-9.53524,79.6769,32.4592,-40.0383,48.022,88.4779,15.5628,128.516,-0.279845,-8.6048,0,0
2.065e+009,-9.56875,76.4283,33.3003,-38.6354,48.3325,88.5505,15.0322,127.186,-0.810474,-9.93507,0,0
2.065e+009,-9.54111,73.3326,34.1523,-37.3777,48.5796,88.5511,14.4273,125.929,-1.41537,-11.1922,0,0
2.065e+009,-9.49383,70.3266,34.9944,-35.9647,48.7789,88.6453,13.7845,124.61,-2.05814,-12.511,0,0
2.065e+009,-9.45605,67.5114,35.827,-34.4407,48.9331,88.9051,13.1061,123.346,-2.73663,-13.7752,0,0
2.065e+009,-9.4174,64.6568,36.6941,-33.1322,49.0586,88.9032,12.3645,122.035,-3.47816,-15.0856,0,0
2.066e+009,-7.39316,90.1106,19.8074,-73.526,35.7373,63.2894,15.9299,136.815,0,0,0,0
2.066e+009,-7.43928,89.9298,20.6617,-71.9135,36.6377,64.9386,15.976,136.852,0.0461527,0.0366319,0,0
2.066e+009,-7.50976,89.8204,21.5019,-71.0946,37.5364,65.8705,16.0346,136.965,0.104686,0.149663,0,0
2.066e+009,-7.56877,89.7018,22.3263,-69.8952,38.4385,67.0925,16.1122,136.988,0.182339,0.172326,0,0
2.066e+009,-7.63692,89.5434,23.1497,-68.3782,39.3305,68.5322,16.1807,136.91,0.250865,0.0950308,0,0
2.066e+009,-7.72323,89.5914,24,-67.3666,40.2484,69.6003,16.2483,136.967,0.318466,0.151471,0,0
2.066e+009,-7.83022,89.2164,24.8607,-65.8691,41.1673,70.8355,16.3066,136.705,0.376763,-0.110771,0,0
2.066e+009,-7.91101,89.0391,25.7013,-64.581,42.0977,71.9264,16.3964,136.507,0.466486,-0.308034,0,0
2.066e+009,-8.0308,88.8003,26.5463,-63.0144,42.9975,73.2324,16.4511,136.247,0.521267,-0.568661,0,0
2.066e+009,-8.16007,88.435,27.3961,-62.2187,43.8933,73.5231,16.4972,135.742,0.567334,-1.0736,0,0
2.066e+009,-8.30441,87.9754,28.2199,-60.8444,44.757,74.2678,16.5371,135.112,0.607256,-1.70324,0,0
2.066e+009,-8.49214,87.429,29.0793,-59.3351,45.6148,75.0087,16.5356,134.344,0.605702,-2.47154,0,0
2.066e+009,-8.74569,86.4057,29.9338,-58.0471,46.4253,75.1166,16.4915,133.164,0.561638,-3.65168,0,0
2.066e+009,-9.08867,84.6199,30.7721,-56.7422,47.1322,74.8116,16.3601,131.554,0.430243,-5.26164,0,0
2.066e+009,-9.44207,81.8686,31.6101,-55.1621,47.6897,74.6754,16.0796,129.838,0.149694,-6.97787,0,0
2.066e+009,-9.63929,78.5719,32.4468,-53.8818,48.1022,74.4018,15.6554,128.284,-0.274447,-8.53175,0,0
2.066e+009,-9.67491,75.2721,33.2864,-52.4943,48.4157,74.4606,15.1293,126.955,-0.800599,-9.86048,0,0
2.066e+009,-9.65343,72.058,34.1491,-51.2434,48.6664,74.4088,14.5173,125.652,-1.41259,-11.1631,0,0
2.066e+009,-9.60571,69.0176,34.9896,-49.9005,48.8656,74.4413,13.876,124.342,-2.05389,-12.4736,0,0
2.066e+009,-9.56417,66.1767,35.8314,-48.2259,49.0226,74.8811,13.1912,123.107,-2.73867,-13.7084,0,0
2.066e+009,-9.53069,63.2819,36.6886,-47.0235,49.1446,74.7594,12.4559,121.783,-3.47395,-15.0326,0,0
2.067e+009,-7.51561,90.3927,19.787,-87.9501,35.7477,48.4821,15.9607,136.432,0,0,0,0
2.067e+009,-7.56558,90.0005,20.6417,-86.2141,36.6544,50.0915,16.0127,136.306,0.0520012,-0.126585,0,0
2.067e+009,-7.61363,89.834,21.4768,-84.9326,37.5569,51.412,16.0801,136.345,0.119406,-0.0876967,0,0
2.067e+009,-7.70004,89.8442,22.3051,-84.0186,38.4338,52.4515,16.1287,136.47,0.167963,0.0377652,0,0
2.067e+009,-7.77015,89.644,23.153,-82.6315,39.3575,53.7214,16.2045,136.353,0.243788,-0.0793564,0,0
2.067e+009,-7.8539,89.4153,23.9813,-81.3777,40.252,54.7888,16.2708,136.167,0.310033,-0.265749,0,0
2.067e+009,-7.94264,89.272,24.8327,-80.2606,41.1832,55.8392,16.3505,136.1,0.389721,-0.332415,0,0
2.067e+009,-8.04439,88.9915,25.6695,-78.5378,42.0859,57.251,16.4164,135.789,0.455683,-0.643418,0,0
2.067e+009,-8.1563,88.8563,26.5206,-77.093,43,58.5016,16.4794,135.595,0.518661,-0.837725,0,0
2.067e+009,-8.28521,88.5332,27.3738,-76.548,43.9069,58.6158,16.5331,135.164,0.57236,-1.26849,0,0
2.067e+009,-8.44108,88.0965,28.2013,-74.939,44.761,59.5946,16.5597,134.534,0.598915,-1.89874,0,0
2.067e+009,-8.62426,87.5397,29.055,-73.5928,45.6222,60.1796,16.5672,133.772,0.606438,-2.65981,0,0
2.067e+009,-8.87626,86.4995,29.893,-72.4157,46.4187,60.146,16.5257,132.562,0.564952,-3.8706,0,0
2.067e+009,-9.22688,84.7238,30.7292,-71.1098,47.1201,59.8798,16.3909,130.99,0.430168,-5.44258,0,0
2.067e+009,-9.5933,81.8565,31.5911,-69.1375,47.6956,60.0385,16.1045,129.176,0.143783,-7.25634,0,0
2.067e+009,-9.78926,78.5313,32.4235,-67.9466,48.1076,59.6672,15.6841,127.614,-0.276679,-8.8184,0,0
2.067e+009,-9.8314,75.1127,33.2756,-66.9519,48.4242,59.2704,15.1485,126.222,-0.812218,-10.2099,0,0
2.067e+009,-9.80717,71.9182,34.125,-65.1618,48.6718,59.7949,14.5468,124.957,-1.41394,-11.4756,0,0
2.067e+009,-9.75846,68.8451,34.9542,-63.8719,48.8685,59.7963,13.9143,123.668,-2.04644,-12.764,0,0
2.067e+009,-9.72183,65.8712,35.7987,-62.1106,49.0266,60.2319,13.228,122.342,-2.73279,-14.0898,0,0
2.067e+009,-9.69064,62.932,36.6617,-61.253,49.1476,59.7611,12.4859,121.014,-3.47484,-15.4181,0,0
2.068e+009,-7.52837,89.076,19.7846,-101.379,35.7941,33.713,16.0095,135.092,0,0,0,0
2.068e+009,-7.57082,88.793,20.6176,-100.25,36.6977,34.8189,16.0801,135.069,0.0706148,-0.0238773,0,0
2.068e+009,-7.64733,88.6233,21.4717,-99.0058,37.604,36.1076,16.1323,135.113,0.122789,0.020939,0,0
2.068e+009,-7.7278,88.3832,22.3246,-97.3988,38.5181,37.5973,16.1934,134.996,0.183931,-0.0963614,0,0
2.068e+009,-7.78598,88.2626,23.1455,-96.6629,39.4115,38.337,16.266,135,0.256506,-0.0925338,0,0
2.068e+009,-7.88477,88.1582,24.0138,-95.1221,40.34,39.8588,16.3262,134.981,0.316711,-0.111566,0,0
2.068e+009,-7.98034,87.9215,24.8575,-93.6979,41.2612,41.0532,16.4038,134.751,0.394267,-0.341267,0,0
2.068e+009,-8.07633,87.7081,25.6872,-92.3144,42.156,42.2006,16.4688,134.515,0.459304,-0.577361,0,0
2.068e+009,-8.20205,87.5214,26.5419,-91.1029,43.0717,43.1546,16.5298,134.258,0.520263,-0.834931,0,0
2.068e+009,-8.33312,87.2616,27.3847,-89.9322,43.9645,43.9386,16.5799,133.871,0.57037,-1.2216,0,0
2.068e+009,-8.48901,86.7364,28.2204,-88.8384,44.8297,44.3757,16.6094,133.214,0.599885,-1.87835,0,0
2.068e+009,-8.6787,86.1763,29.0629,-87.039,45.6793,45.3714,16.6164,132.41,0.606864,-2.68198,0,0
2.068e+009,-8.9477,85.1093,29.9174,-85.7521,46.4806,45.4514,16.5632,131.204,0.553656,-3.88885,0,0
2.068e+009,-9.32057,83.1303,30.7732,-84.5333,47.1822,44.9624,16.409,129.496,0.399492,-5.59678,0,0
2.068e+009,-9.66961,80.2109,31.6112,-83.123,47.7339,44.6165,16.1227,127.739,0.11323,-7.35294,0,0
2.068e+009,-9.85551,76.7971,32.44,-81.7909,48.1353,44.4002,15.6953,126.191,-0.314234,-8.90135,0,0
2.068e+009,-9.89401,73.4317,33.2826,-80.6318,48.4426,44.2502,15.16,124.882,-0.849529,-10.2104,0,0
2.068e+009,-9.86947,70.0879,34.1441,-79.2384,48.6912,44.2974,14.547,123.536,-1.46247,-11.5566,0,0
2.068e+009,-9.82693,67.042,34.9813,-77.3772,48.8878,44.8818,13.9065,122.259,-2.10297,-12.8335,0,0
2.068e+009,-9.7797,63.9331,35.8367,-76.2013,49.0446,44.6908,13.2079,120.892,-2.80157,-14.2003,0,0
2.068e+009,-9.74701,60.9567,36.6959,-75.1902,49.1647,44.3787,12.4688,119.569,-3.54067,-15.5235,0,0
2.069e+009,-7.52794,88.6533,19.7712,-115.176,35.8241,19.3239,16.053,134.5,0,0,0,0
2.069e+009,-7.55702,88.4481,20.5997,-114.065,36.7227,20.4915,16.1231,134.556,0.0701054,0.0563437,0,0
2.069e+009,-7.66008,88.2622,21.4806,-112.928,37.6359,21.6174,16.1553,134.546,0.102355,0.0455478,0,0
2.069e+009,-7.72494,88.1494,22.3351,-111.376,38.5503,23.1646,16.2152,134.54,0.162227,0.0401558,0,0
2.069e+009,-7.77494,87.9345,23.14,-110.418,39.4558,24.0749,16.3158,134.493,0.262799,-0.00754839,0,0
2.069e+009,-7.87497,87.8938,23.9782,-109.291,40.3485,25.1599,16.3703,134.451,0.317289,-0.0494673,0,0
2.069e+009,-7.98325,87.6184,24.8449,-107.447,41.277,26.8017,16.4322,134.249,0.379197,-0.250939,0,0
2.069e+009,-8.09194,87.3351,25.7043,-106.312,42.2037,27.6551,16.4993,133.967,0.446342,-0.53304,0,0
2.069e+009,-8.20595,87.1608,26.5365,-105.192,43.0973,28.5152,16.5608,133.707,0.507841,-0.792765,0,0
2.069e+009,-8.33837,86.9589,27.3791,-104.206,43.9937,29.1711,16.6146,133.378,0.561626,-1.12257,0,0
2.069e+009,-8.4997,86.4661,28.2126,-102.6,44.855,30.1078,16.6424,132.708,0.589423,-1.79258,0,0
2.069e+009,-8.68156,85.7362,29.0468,-101.448,45.699,30.3475,16.6522,131.795,0.599258,-2.7048,0,0
2.069e+009,-8.96599,84.6902,29.914,-99.9159,46.5109,30.691,16.5969,130.607,0.543933,-3.89319,0,0
2.069e+009,-9.33496,82.7586,30.7589,-98.3748,47.2052,30.5889,16.4463,128.964,0.39333,-5.53647,0,0
2.069e+009,-9.70205,79.8431,31.6005,-97.0423,47.7574,30.1696,16.1569,127.212,0.103908,-7.28828,0,0
2.069e+009,-9.88918,76.3505,32.4482,-95.6258,48.1672,30.0174,15.719,125.643,-0.333996,-8.85703,0,0
2.069e+009,-9.92847,72.8905,33.285,-94.3373,48.4705,29.9496,15.1855,124.287,-0.867499,-10.2133,0,0
2.069e+009,-9.90083,69.5359,34.1335,-93.0572,48.7153,29.9033,14.5818,122.96,-1.47119,-11.5397,0,0
2.069e+009,-9.85914,66.3946,34.9736,-91.2622,48.9128,30.3821,13.9393,121.644,-2.1137,-12.8558,0,0
2.069e+009,-9.8141,63.3184,35.8158,-90.1464,49.0663,30.1547,13.2505,120.301,-2.80249,-14.199,0,0
2.069e+009,-9.78122,60.2998,36.6722,-88.8676,49.1851,30.0913,12.5129,118.959,-3.54004,-15.5412,0,0
2.07e+009,-7.65891,87.8204,19.8133,-129.052,35.7932,4.9351,15.9798,133.988,0,0,0,0
2.07e+009,-7.72137,87.5768,20.6515,-127.954,36.671,6.01964,16.0195,133.974,0.0396362,-0.01379,0,0
2.07e+009,-7.766,87.3321,21.4899,-126.651,37.577,7.27155,16.0871,133.923,0.107294,-0.0648096,0,0
2.07e+009,-7.87032,87.2958,22.361,-125.467,38.4889,8.49069,16.1278,133.958,0.148017,-0.0297997,0,0
2.07e+009,-7.93073,87.1427,23.1702,-124.315,39.3827,9.64665,16.2125,133.962,0.232705,-0.0258842,0,0
2.07e+009,-8.0105,86.9559,24.005,-123.058,40.2935,10.8261,16.2886,133.884,0.308749,-0.103402,0,0
2.07e+009,-8.11864,86.7623,24.8555,-121.808,41.208,11.8598,16.3524,133.668,0.372613,-0.320093,0,0
2.07e+009,-8.23498,86.5299,25.7177,-120.473,42.1315,12.9334,16.4138,133.406,0.433982,-0.581477,0,0
2.07e+009,-8.35656,86.403,26.5568,-118.664,43.0295,14.5881,16.4727,133.252,0.492885,-0.73568,0,0
2.07e+009,-8.49217,86.0661,27.403,-117.742,43.9231,15.0281,16.5201,132.77,0.540224,-1.21715,0,0
